filepath	target
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5039.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5040.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5041.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5042.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5043.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5044.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5045.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5046.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5047.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5048.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5049.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5050.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5051.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5052.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5053.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5054.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5055.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5056.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5057.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5058.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5059.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5060.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5061.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5062.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5063.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5064.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5065.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5066.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5067.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5068.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5069.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5070.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5071.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5072.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5073.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5074.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5075.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5076.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5077.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5078.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5079.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5080.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5081.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5082.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5083.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5084.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5085.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5086.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5087.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5088.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5089.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5090.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5091.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5092.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5093.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5094.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5095.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5096.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5097.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5098.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5099.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5100.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5101.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5102.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5103.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5104.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5105.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5106.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5107.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5108.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5109.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5110.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5111.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5112.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5113.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5114.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5115.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5116.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5117.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5118.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5119.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5120.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5121.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5122.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5123.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5124.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5125.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5126.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5127.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5128.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5129.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5130.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5131.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5132.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5133.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5134.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5135.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5136.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5137.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5138.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5139.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5140.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5141.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5142.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5143.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5144.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5145.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5146.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5147.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5148.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5149.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5150.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5151.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5152.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5153.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5154.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5155.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5156.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5157.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5158.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5159.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5160.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5161.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5162.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5163.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5164.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5165.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5166.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5167.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5168.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5169.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5170.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5171.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5172.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5173.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5174.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5175.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5176.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5177.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5178.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5179.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5180.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5181.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5182.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5183.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5184.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5185.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5186.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5187.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5188.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5189.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5190.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5191.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5192.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5193.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5194.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5195.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5196.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5197.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5198.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5199.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5200.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5201.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5202.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5203.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5204.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5205.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5206.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5207.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5208.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5209.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5210.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5211.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5212.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5213.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5214.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5215.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5216.jpg	[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5217.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5218.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5219.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5220.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5221.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5222.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5223.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5224.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5225.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5226.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5227.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5228.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5229.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5230.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5231.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5232.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5233.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5234.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
/remote-home/chenyitong/PJ_original_dataset/multilabel_modified/images/image5235.jpg	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
